peak.id	CRX_Corbo	N50	HDmono	HDdimer	NRL	AP1
peak.8554	0	0	0	0	0	1
peak.8555	1	0	1	0	2	1
peak.8556	0	1	0	0	0	1
peak.8557	0	0	0	2	0	0
peak.8558	3	2	3	0	1	0
peak.8559	2	0	2	0	1	0
peak.856	2	2	1	0	0	1
peak.8560	3	4	3	0	1	0
peak.8561	1	1	1	0	1	1
peak.8562	1	1	1	0	0	1
peak.8563	1	0	2	0	1	0
peak.8564	0	0	0	0	0	0
peak.8565	0	0	1	0	2	2
peak.8566	2	0	2	0	1	1
peak.8567	0	1	0	0	1	0
peak.8568	2	0	3	0	1	0
peak.8569	1	2	0	1	0	0
peak.857	0	0	0	0	1	0
peak.8570	1	0	1	0	1	1
peak.8571	3	2	2	0	2	2
peak.8572	2	0	1	0	0	1
peak.8573	2	1	1	0	0	0
peak.8574	4	1	3	0	1	0
peak.8575	1	0	1	1	2	1
peak.8576	0	0	0	0	0	0
peak.8577	3	1	3	0	3	1
peak.8578	0	2	1	1	1	0
peak.8579	1	0	2	0	0	1
peak.858	2	0	2	0	1	1
peak.8580	1	1	1	0	1	0
peak.8582	3	0	2	0	0	2
peak.8583	3	0	3	0	2	0
peak.8584	2	0	2	0	1	0
peak.8585	1	0	1	0	0	0
peak.8586	2	0	2	0	0	1
peak.8587	3	2	2	0	1	1
peak.8588	3	1	3	0	1	0
peak.8589	1	0	1	0	1	0
peak.859	0	0	0	0	0	0
peak.8590	1	0	3	0	0	0
peak.8591	2	0	2	0	0	1
peak.8592	2	0	2	0	0	0
peak.8593	1	0	1	0	3	2
peak.8594	1	0	0	0	0	0
peak.8595	3	3	3	0	2	0
peak.8596	3	0	3	0	0	1
peak.8597	1	0	0	0	1	1
peak.8598	3	0	2	0	2	1
peak.8599	1	0	2	0	1	0
peak.86	1	0	1	1	1	2
peak.860	2	0	2	0	1	1
peak.8600	2	0	3	0	2	0
peak.8601	2	0	2	0	0	0
peak.8602	2	0	2	0	0	0
peak.8603	1	0	1	0	0	1
peak.8604	2	2	2	1	3	1
peak.8605	2	1	2	2	0	2
peak.8606	2	0	2	1	1	1
peak.8607	1	0	1	0	2	1
peak.8608	2	0	3	0	0	1
peak.8609	2	1	1	0	2	2
peak.861	0	0	0	0	0	0
peak.8610	2	0	3	0	2	0
peak.8611	3	2	2	0	1	1
peak.8612	2	0	1	0	1	0
peak.8613	1	1	0	0	1	0
peak.8614	1	0	1	0	0	1
peak.8615	1	0	2	0	2	0
peak.8616	2	0	2	0	1	0
peak.8617	2	0	2	0	1	0
peak.8618	1	1	1	0	1	0
peak.8619	2	0	2	0	0	0
peak.862	0	0	0	0	0	0
peak.8620	1	2	1	0	2	0
peak.8621	4	1	2	0	1	1
peak.8622	1	0	0	0	1	1
peak.8623	2	1	1	0	0	0
peak.8624	1	0	1	0	0	0
peak.8625	2	0	2	0	1	0
peak.8626	1	0	1	0	1	0
peak.8627	1	1	1	1	0	1
peak.8628	1	0	2	1	0	1
peak.8629	3	0	2	0	1	0
peak.863	3	1	3	0	0	0
peak.8630	1	2	0	0	1	0
peak.8631	1	0	1	0	0	0
peak.8632	2	1	2	0	0	1
peak.8633	0	0	0	4	0	0
peak.8634	3	0	2	0	0	0
peak.8635	0	0	1	0	2	0
peak.8636	1	0	2	0	1	1
peak.8637	3	0	3	0	2	0
peak.8638	2	0	2	0	0	0
peak.8639	1	0	1	0	0	0
peak.864	2	0	2	0	1	0
peak.8640	3	1	4	0	1	3
peak.8641	2	0	1	0	3	0
peak.8642	0	0	0	0	0	1
peak.8643	2	0	2	0	1	1
peak.8644	1	0	1	1	1	0
peak.8645	1	0	1	1	0	1
peak.8646	3	0	3	0	2	1
peak.8647	1	1	1	0	0	1
peak.8648	2	0	0	0	1	1
peak.8649	1	0	1	1	1	3
peak.865	0	2	0	0	1	0
peak.8650	2	0	2	0	1	2
peak.8651	1	0	1	0	3	1
peak.8652	0	0	0	0	0	0
peak.8653	0	1	1	1	0	1
peak.8654	2	1	2	0	0	0
peak.8655	2	1	2	0	2	0
peak.8656	1	3	1	0	2	1
peak.8657	1	0	1	0	0	1
peak.8658	2	0	1	2	0	0
peak.8659	0	0	0	2	0	1
peak.866	3	1	2	0	1	1
peak.8660	3	4	1	0	0	2
peak.8661	2	5	1	0	1	2
peak.8662	1	2	0	0	0	2
peak.8663	2	0	1	0	0	1
peak.8664	2	2	1	1	0	1
peak.8665	0	0	0	0	0	0
peak.8666	0	2	0	0	0	1
peak.8667	2	0	2	1	0	0
peak.8668	1	0	0	0	0	2
peak.8669	2	0	2	0	0	0
peak.867	1	0	1	1	0	0
peak.8670	2	1	2	0	0	2
peak.8671	1	0	2	2	0	1
peak.8672	0	0	0	0	1	0
peak.8673	3	1	2	0	2	0
peak.8674	2	0	2	0	1	0
peak.8675	2	0	3	0	0	0
peak.8676	1	0	1	0	1	1
peak.8677	1	0	1	0	4	1
peak.8678	1	1	2	0	1	1
peak.8679	0	4	1	0	1	0
peak.868	2	1	1	0	0	1
peak.8680	1	0	1	0	1	0
peak.8681	1	0	1	0	0	0
peak.8682	1	1	1	0	2	0
peak.8683	1	0	1	0	0	1
peak.8684	2	1	1	0	0	1
peak.8685	0	0	1	0	0	1
peak.8686	2	2	1	0	1	0
peak.8687	2	1	0	0	2	1
peak.8688	2	0	3	0	1	0
peak.8689	3	1	1	1	0	2
peak.869	1	0	1	0	0	0
peak.8690	1	0	2	0	3	3
peak.8691	2	0	1	0	0	2
peak.8692	2	2	1	0	0	0
peak.8693	0	1	0	0	2	0
peak.8694	0	0	0	0	1	0
peak.8695	0	1	0	1	1	1
peak.8696	0	1	0	0	4	0
peak.8697	2	0	2	0	1	1
peak.8698	1	0	1	0	0	1
peak.8699	1	2	1	1	0	0
peak.87	1	1	1	0	0	0
peak.870	2	0	2	0	2	2
peak.8700	1	1	1	0	1	1
peak.8701	3	0	3	0	0	0
peak.8702	3	0	2	0	0	0
peak.8703	0	0	0	1	0	0
peak.8704	3	0	1	0	0	0
peak.8705	0	1	1	2	0	0
peak.8706	2	3	2	2	0	1
peak.8707	2	1	2	0	0	0
peak.8708	2	0	1	0	0	0
peak.8709	0	0	0	0	0	1
peak.871	0	0	0	0	0	1
peak.8710	2	0	2	0	2	1
peak.8711	1	0	1	1	1	0
peak.8712	1	1	1	0	2	2
peak.8713	1	0	1	0	2	1
peak.8714	2	0	2	0	1	0
peak.8715	2	0	2	0	2	0
peak.8716	3	2	4	0	0	0
peak.8717	3	0	3	0	2	2
peak.8718	0	0	0	0	0	0
peak.8719	3	1	1	0	1	1
peak.872	1	0	1	0	0	1
peak.8720	0	0	0	0	0	1
peak.8721	1	1	2	0	0	1
peak.8722	2	1	3	0	1	0
peak.8723	2	0	3	0	1	1
peak.8724	2	1	1	0	0	1
peak.8725	1	0	1	0	0	0
peak.8726	0	2	0	0	0	2
peak.8727	2	0	1	0	0	0
peak.8728	2	0	2	0	0	0
peak.8729	0	0	2	0	1	1
peak.873	2	0	1	0	1	0
peak.8730	1	0	1	0	0	1
peak.8731	2	0	2	0	0	0
peak.8732	1	0	1	0	1	0
peak.8733	2	0	2	1	1	0
peak.8734	1	0	1	0	1	1
peak.8735	2	0	2	0	0	0
peak.8736	2	0	1	0	0	0
peak.8737	0	0	0	1	2	0
peak.8738	0	0	0	0	0	0
peak.8739	2	0	1	0	1	0
peak.874	2	0	2	0	1	0
peak.8740	0	0	0	0	0	2
peak.8741	2	0	2	0	0	0
peak.8742	2	0	1	1	0	0
peak.8743	0	0	0	0	0	2
peak.8744	1	0	1	0	0	0
peak.8745	2	2	1	0	1	1
peak.8746	2	2	1	0	0	0
peak.8747	2	2	0	0	2	2
peak.8748	2	2	2	0	2	0
peak.8749	1	0	1	0	3	1
peak.875	1	0	1	0	0	0
peak.8750	0	0	0	0	0	0
peak.8751	3	1	4	0	1	0
peak.8752	0	1	0	1	0	0
peak.8753	1	0	0	1	0	1
peak.8754	5	0	3	0	0	0
peak.8755	0	0	0	0	1	0
peak.8756	2	0	2	0	2	1
peak.8757	0	0	2	0	0	0
peak.8758	2	0	1	0	0	2
peak.8759	2	1	2	0	1	0
peak.876	0	0	0	0	0	0
peak.8760	3	0	3	0	1	0
peak.8761	2	0	2	1	0	2
peak.8762	1	1	1	0	0	2
peak.8763	2	0	2	0	1	2
peak.8764	0	0	0	0	0	0
peak.8765	1	1	1	0	0	2
peak.8766	3	3	3	1	1	1
peak.8767	2	1	1	0	0	2
peak.8768	0	3	0	0	0	1
peak.8769	2	1	2	0	2	0
peak.877	3	0	2	0	1	0
peak.8770	3	3	1	0	1	2
peak.8771	1	0	0	1	0	0
peak.8772	1	1	1	0	1	2
peak.8773	1	1	1	0	0	0
peak.8774	1	0	1	1	0	0
peak.8775	2	0	1	1	0	0
peak.8776	1	1	0	1	1	1
peak.8777	1	1	1	0	0	2
peak.8778	2	0	1	0	0	0
peak.8779	1	0	1	0	1	0
peak.878	1	0	1	0	0	0
peak.8780	2	0	1	0	1	1
peak.8781	1	0	3	0	0	2
peak.8782	1	1	0	0	1	1
peak.8783	1	0	1	0	1	1
peak.8784	0	1	0	0	0	1
peak.8785	2	0	2	0	1	2
peak.8786	1	1	0	0	1	2
peak.8787	0	0	0	0	0	3
peak.8788	2	0	2	0	0	0
peak.8789	3	0	2	0	0	2
peak.879	1	0	1	0	1	0
peak.8790	0	1	0	0	2	1
peak.8791	0	0	0	0	2	1
peak.8792	2	0	2	0	0	1
peak.8793	1	0	1	0	0	1
peak.8794	3	0	2	0	1	1
peak.8795	2	0	2	0	0	0
peak.8796	1	0	1	0	1	0
peak.8797	1	0	1	0	1	0
peak.8798	0	0	1	0	0	0
peak.8799	0	0	0	0	0	0
peak.88	2	1	2	0	2	0
peak.880	0	0	0	0	0	0
peak.8800	0	0	0	0	0	0
peak.8801	2	0	1	0	0	0
peak.8802	2	0	2	0	2	1
peak.8803	2	0	2	0	0	1
peak.8804	0	1	0	0	0	2
peak.8805	0	0	0	0	0	0
peak.8806	1	0	1	0	0	0
peak.8807	2	0	2	0	2	0
peak.8808	0	0	0	0	0	1
peak.8809	0	0	0	0	0	0
peak.881	2	0	2	0	1	0
peak.8810	1	0	1	0	0	1
peak.8811	2	2	0	1	0	0
peak.8812	1	0	1	0	0	0
peak.8813	0	0	0	0	0	0
peak.8814	1	0	1	0	0	0
peak.8815	1	0	1	1	0	1
peak.8816	1	0	1	0	0	1
peak.8817	1	0	1	0	0	0
peak.8818	4	0	3	0	0	0
peak.8819	1	2	1	0	2	1
peak.882	1	0	1	0	0	0
peak.8820	1	0	1	1	2	0
peak.8821	3	1	2	0	0	0
peak.8822	1	0	1	0	3	0
peak.8823	1	0	1	0	0	0
peak.8824	2	1	3	0	2	1
peak.8825	3	1	3	0	0	2
peak.8826	2	0	2	0	0	0
peak.8827	3	0	4	0	0	0
peak.8828	3	0	2	0	0	0
peak.8829	2	0	2	0	0	1
peak.883	3	0	3	0	0	0
peak.8830	2	1	3	0	2	1
peak.8831	5	0	6	0	0	0
peak.8832	2	0	2	0	0	1
peak.8833	1	0	1	1	1	1
peak.8834	2	1	3	0	0	0
peak.8835	1	0	2	0	0	0
peak.8836	1	0	1	0	0	0
peak.8837	1	2	0	2	1	1
peak.8838	0	0	0	0	0	2
peak.8839	2	2	3	0	1	1
peak.884	2	0	1	0	1	2
peak.8840	3	1	4	0	0	1
peak.8841	2	0	1	1	0	1
peak.8842	1	1	1	2	0	1
peak.8843	3	2	6	0	0	1
peak.8844	0	2	1	0	1	0
peak.8845	1	0	0	0	0	1
peak.8846	2	0	2	0	0	0
peak.8847	3	2	2	0	1	0
peak.8848	2	2	2	0	0	4
peak.8849	0	1	0	0	0	0
peak.885	0	0	0	0	0	0
peak.8850	2	0	2	0	0	0
peak.8851	0	1	0	1	2	0
peak.8852	2	1	1	0	2	0
peak.8853	1	0	1	0	0	0
peak.8854	1	0	1	0	0	0
peak.8855	2	1	1	0	2	0
peak.8856	0	0	0	0	1	0
peak.8857	1	0	1	0	0	0
peak.8858	0	0	0	0	0	1
peak.8859	2	0	2	0	0	0
peak.886	2	0	1	0	0	1
peak.8860	0	1	0	0	0	1
peak.8861	0	0	0	0	0	0
peak.8862	0	0	0	0	1	1
peak.8863	0	0	0	0	1	0
peak.8864	0	1	0	0	1	0
peak.8865	0	2	0	0	0	1
peak.8866	0	0	0	0	0	2
peak.8867	1	0	0	0	0	0
peak.8868	0	0	0	0	0	0
peak.8869	2	1	2	0	2	0
peak.887	0	0	0	0	0	0
peak.8870	1	0	1	0	1	0
peak.8871	0	0	0	0	0	1
peak.8872	1	0	1	0	0	0
peak.8873	0	0	0	0	0	1
peak.8874	2	0	1	0	0	0
peak.8875	2	0	2	0	0	1
peak.8876	4	0	3	0	2	1
peak.8877	1	0	1	1	1	0
peak.8878	2	0	2	0	0	0
peak.8879	1	1	1	0	1	0
peak.888	0	0	0	0	0	0
peak.8880	0	2	1	0	2	0
peak.8881	1	2	2	1	0	0
peak.8882	3	1	2	0	2	2
peak.8883	2	1	1	0	2	2
peak.8884	1	0	1	0	0	0
peak.8885	1	1	0	1	0	0
peak.8886	3	0	2	0	1	0
peak.8887	1	0	0	0	1	0
peak.8888	1	0	1	0	2	0
peak.8889	3	2	3	0	0	0
peak.889	0	0	0	0	1	0
peak.8890	1	0	1	1	1	0
peak.8891	2	0	2	0	0	2
peak.8892	3	1	2	0	0	1
peak.8893	2	0	2	0	0	0
peak.8894	0	0	0	0	0	1
peak.8895	1	2	0	1	1	1
peak.8896	2	0	2	0	0	1
peak.8897	2	0	2	2	0	0
peak.8898	0	0	0	0	1	0
peak.8899	0	1	0	0	2	0
peak.89	2	0	2	0	3	1
peak.890	1	0	1	0	0	1
peak.8900	1	0	1	0	3	0
peak.8901	0	0	0	0	0	3
peak.8902	2	1	1	0	1	1
peak.8903	1	0	0	0	1	1
peak.8904	2	0	2	0	0	0
peak.8905	1	1	0	2	0	0
peak.8906	1	1	1	0	3	3
peak.8907	3	2	2	0	0	0
peak.8908	2	1	3	0	0	1
peak.8909	2	2	0	0	1	2
peak.891	0	0	0	0	0	1
peak.8910	1	0	2	0	3	1
peak.8911	1	1	2	0	1	0
peak.8912	0	0	0	0	1	1
peak.8913	3	2	3	0	0	0
peak.8914	0	0	0	0	2	1
peak.8915	1	1	1	1	1	0
peak.8916	3	0	3	0	1	1
peak.8917	1	0	1	0	0	0
peak.8918	2	3	1	1	1	1
peak.8919	0	0	0	0	1	1
peak.892	1	0	1	0	0	1
peak.8920	1	2	1	0	0	0
peak.8921	2	0	2	0	0	0
peak.8922	1	0	1	1	0	0
peak.8923	2	1	2	0	1	1
peak.8924	2	0	2	0	1	1
peak.8925	1	1	0	0	0	1
peak.8926	2	0	2	0	1	1
peak.8927	1	0	1	0	1	1
peak.8928	1	0	1	0	0	0
peak.8929	2	0	2	0	1	0
peak.893	1	3	1	0	0	1
peak.8930	1	1	1	0	0	0
peak.8931	2	0	2	0	0	2
peak.8932	2	0	2	0	2	0
peak.8933	1	0	1	0	2	1
peak.8934	1	0	0	1	1	0
peak.8935	3	1	2	1	0	1
peak.8936	5	0	2	0	0	1
peak.8937	1	0	1	0	1	0
peak.8938	0	1	0	0	0	0
peak.8939	3	1	2	0	3	3
peak.894	0	0	0	0	1	0
peak.8940	2	0	1	0	0	0
peak.8941	3	0	3	0	2	0
peak.8942	2	0	2	0	1	0
peak.8943	0	0	0	0	0	0
peak.8944	3	0	3	0	1	0
peak.8945	0	0	0	0	0	0
peak.8946	2	0	2	0	1	0
peak.8947	0	0	0	0	0	1
peak.8948	1	0	2	0	5	1
peak.8949	0	0	0	0	0	0
peak.895	2	0	2	0	0	0
peak.8950	0	0	0	0	0	0
peak.8951	3	1	2	0	1	2
peak.8952	1	0	1	0	0	0
peak.8953	2	0	3	0	1	1
peak.8954	0	0	1	1	1	0
peak.8955	0	0	0	0	1	0
peak.8956	1	1	1	0	1	0
peak.8957	0	0	0	0	0	0
peak.8958	2	0	2	0	1	1
peak.8959	1	1	2	0	1	0
peak.896	1	0	1	1	1	0
peak.8960	0	0	0	3	3	2
peak.8961	1	0	0	0	2	1
peak.8962	2	0	2	0	2	1
peak.8963	4	1	3	0	0	0
peak.8964	1	0	1	0	0	0
peak.8965	3	1	3	0	1	1
peak.8966	0	3	0	0	2	1
peak.8967	0	2	1	2	0	1
peak.8968	2	2	2	0	0	0
peak.8969	3	0	3	0	1	0
peak.897	0	1	0	1	1	1
peak.8970	2	0	2	0	0	0
peak.8971	1	0	1	0	0	0
peak.8972	0	0	1	0	1	0
peak.8973	0	1	0	0	0	0
peak.8974	1	2	2	0	1	1
peak.8975	2	0	3	0	0	0
peak.8976	0	0	0	0	1	1
peak.8977	1	0	1	1	1	0
peak.8978	0	1	0	0	0	0
peak.8979	0	0	1	0	0	0
peak.898	2	0	1	0	0	1
peak.8980	2	1	1	0	1	1
peak.8981	2	0	2	0	1	0
peak.8982	0	1	3	0	1	0
peak.8983	1	1	0	1	0	0
peak.8984	0	0	0	0	1	1
peak.8985	0	0	0	0	2	0
peak.8986	3	1	3	0	0	1
peak.8987	3	0	3	0	0	0
peak.8988	2	0	4	0	3	0
peak.8989	2	0	2	0	2	0
peak.899	1	0	1	0	0	0
peak.8990	3	1	2	0	0	0
peak.8991	1	0	0	0	0	2
peak.8992	0	0	0	0	1	0
peak.8993	2	0	2	0	1	2
peak.8994	1	0	2	0	1	2
peak.8995	1	0	2	0	1	1
peak.8996	5	2	2	0	1	1
peak.8997	3	1	2	0	0	1
peak.8998	2	0	2	0	1	1
peak.8999	0	0	1	0	2	3
peak.9	1	2	1	0	1	1
peak.90	2	0	2	0	0	1
peak.900	1	1	1	0	1	2
peak.9000	0	3	0	1	0	0
peak.9001	3	0	2	0	1	0
peak.9002	3	0	2	1	2	0
peak.9003	1	1	1	1	0	0
peak.9004	1	2	1	1	0	0
peak.9005	5	3	2	0	0	0
peak.9006	3	1	2	0	0	0
peak.9007	0	0	0	0	0	0
peak.9008	2	0	2	0	0	0
peak.9009	2	0	2	0	0	0
peak.901	0	4	0	1	0	1
peak.9010	4	0	2	0	1	2
peak.9011	1	1	0	0	0	2
peak.9012	2	0	2	0	1	1
peak.9013	2	3	3	0	2	0
peak.9014	1	0	2	1	1	1
peak.9015	1	3	3	0	0	1
peak.9016	3	1	2	0	1	2
peak.9017	0	0	0	0	0	1
peak.9018	0	0	0	0	0	0
peak.9019	3	0	3	0	2	0
peak.902	3	2	1	1	3	1
peak.9020	0	0	0	0	1	0
peak.9021	3	0	3	0	0	1
peak.9022	2	1	2	0	2	0
peak.9023	2	0	2	0	2	1
peak.9024	1	0	1	0	0	0
peak.9025	1	0	1	0	0	1
peak.9026	2	0	2	0	0	1
peak.9027	3	1	1	0	1	0
peak.9028	2	1	2	0	2	0
peak.9029	1	0	1	0	1	0
peak.903	2	0	2	0	2	1
peak.9030	3	0	3	0	0	0
peak.9031	2	0	1	0	0	0
peak.9032	1	0	1	0	0	0
peak.9033	3	0	3	0	0	1
peak.9034	1	1	1	0	0	0
peak.9035	3	2	3	0	1	1
peak.9036	1	0	2	0	1	1
peak.9037	3	2	3	0	1	3
peak.9038	1	0	1	1	0	0
peak.9039	1	1	1	0	0	1
peak.904	1	0	1	0	0	0
peak.9040	1	2	1	0	0	1
peak.9041	1	0	1	0	0	0
peak.9042	4	0	3	0	0	0
peak.9043	2	1	3	0	1	0
peak.9044	2	1	1	0	0	0
peak.9045	2	0	2	0	0	1
peak.9046	1	0	1	0	1	1
peak.9047	1	2	1	0	0	0
peak.9048	1	0	1	0	1	1
peak.9049	0	0	0	0	1	0
peak.905	2	0	2	0	3	1
peak.9050	1	0	1	0	0	0
peak.9051	3	0	1	0	1	0
peak.9052	0	0	0	1	1	0
peak.9053	2	0	2	0	0	1
peak.9054	2	0	2	1	1	1
peak.9055	0	0	0	0	0	0
peak.9056	1	0	1	0	0	0
peak.9057	0	0	0	0	1	1
peak.9058	2	0	2	0	3	0
peak.9059	2	0	2	0	1	0
peak.906	0	1	0	0	1	0
peak.9060	1	0	1	1	1	0
peak.9061	0	1	0	2	0	0
peak.9062	2	0	1	0	2	1
peak.9063	3	0	2	0	1	1
peak.9064	1	0	0	0	0	1
peak.9065	3	1	2	0	2	2
peak.9066	0	0	0	0	3	2
peak.9067	3	0	3	0	0	0
peak.9068	0	0	1	0	1	0
peak.9069	3	0	1	0	0	0
peak.907	3	1	1	0	1	0
peak.9070	2	0	1	0	1	0
peak.9071	2	0	2	0	1	1
peak.9072	2	0	2	0	0	0
peak.9073	1	1	1	1	0	1
peak.9074	4	1	3	0	2	0
peak.9075	3	0	3	0	2	0
peak.9076	2	0	2	0	1	1
peak.9077	3	2	3	0	2	0
peak.9078	3	0	0	0	1	2
peak.9079	3	1	2	0	0	1
peak.908	2	1	2	0	2	1
peak.9080	2	0	2	0	0	0
peak.9081	3	0	2	0	1	0
peak.9082	2	1	1	0	2	0
peak.9083	2	0	2	0	1	1
peak.9084	0	0	0	0	0	0
peak.9085	2	1	3	0	1	2
peak.9086	1	1	1	0	1	2
peak.9087	1	0	0	0	0	0
peak.9088	1	1	2	0	1	1
peak.9089	2	5	0	1	0	0
peak.909	4	1	3	1	0	1
peak.9090	2	0	2	0	1	0
peak.9091	1	0	1	0	1	0
peak.9092	2	1	2	0	1	2
peak.9093	1	6	1	0	1	0
peak.9094	1	2	1	0	0	2
peak.9095	3	0	2	0	1	0
peak.9096	4	2	3	0	1	0
peak.9097	0	0	0	0	0	3
peak.9098	2	0	2	1	2	1
peak.9099	0	2	0	1	0	3
peak.91	2	0	1	0	0	0
peak.910	0	0	1	1	2	1
peak.9100	2	0	2	0	0	1
peak.9101	1	0	1	0	0	0
peak.9102	1	2	1	0	1	0
peak.9103	1	1	1	0	1	1
peak.9104	0	0	0	0	2	1
peak.9105	1	0	2	0	2	0
peak.9106	3	0	3	0	0	0
peak.9107	4	0	4	0	0	1
peak.9108	4	1	4	0	2	1
peak.9109	3	1	3	0	0	0
peak.911	3	0	2	0	1	1
peak.9110	0	2	0	0	0	0
peak.9111	1	1	1	1	0	0
peak.9112	2	1	2	0	1	1
peak.9113	1	0	1	0	0	0
peak.9114	1	0	1	0	0	0
peak.9115	1	0	1	0	1	2
peak.9116	3	1	3	0	0	0
peak.9117	0	0	0	0	1	1
peak.9118	1	1	1	0	0	0
peak.9119	0	0	1	0	1	1
peak.912	3	0	3	0	1	1
peak.9120	0	0	0	1	0	0
peak.9121	1	0	1	0	0	0
peak.9122	1	0	1	0	0	0
peak.9123	1	0	1	0	0	0
peak.9124	1	0	1	0	1	0
peak.9125	2	0	1	0	1	0
peak.9126	2	0	2	0	1	0
peak.9127	1	1	1	0	0	0
peak.9128	1	0	1	0	1	0
peak.9129	4	3	3	0	0	3
peak.913	1	0	1	0	0	0
peak.9130	1	0	1	0	1	1
peak.9131	1	1	0	0	0	1
peak.9132	2	0	2	0	0	1
peak.9133	0	0	0	0	0	0
peak.9134	0	0	0	0	0	2
peak.9135	0	0	0	0	0	0
peak.9136	0	0	0	0	0	0
peak.9137	2	0	3	0	4	0
peak.9138	2	0	2	1	1	2
peak.9139	1	2	1	0	0	1
peak.914	0	1	0	1	1	1
peak.9140	0	1	0	1	2	1
peak.9141	0	0	0	1	0	0
peak.9142	3	1	1	0	0	2
peak.9143	1	2	2	0	1	2
peak.9144	1	0	1	1	1	0
peak.9145	3	1	2	0	0	2
peak.9146	3	3	3	0	0	0
peak.9147	3	0	3	0	0	0
peak.9148	4	2	1	0	0	2
peak.9149	3	1	3	0	0	0
peak.915	0	2	0	0	0	0
peak.9150	1	0	1	0	1	2
peak.9151	1	3	1	0	1	1
peak.9152	2	0	2	0	0	0
peak.9153	2	1	2	0	0	2
peak.9154	2	0	1	0	0	0
peak.9155	1	0	1	1	0	1
peak.9156	1	0	1	0	0	0
peak.9157	1	1	2	0	0	3
peak.9158	3	0	1	0	1	0
peak.9159	2	0	3	0	3	1
peak.916	3	0	2	0	2	1
peak.9160	0	0	0	1	0	0
peak.9161	1	0	1	0	0	1
peak.9162	2	0	3	0	1	2
peak.9163	1	0	0	1	0	1
peak.9164	2	0	1	0	0	1
peak.9165	2	0	1	0	0	0
peak.9166	0	0	0	2	0	0
peak.9167	3	1	2	0	0	3
peak.9168	5	0	2	0	1	1
peak.9169	1	1	1	0	1	0
peak.917	1	0	1	0	0	0
peak.9170	2	0	2	0	0	1
peak.9171	2	0	2	0	0	0
peak.9172	1	1	1	0	1	1
peak.9173	2	1	1	0	2	1
peak.9174	0	0	0	1	0	2
peak.9175	1	5	0	1	1	0
peak.9176	2	0	2	0	1	1
peak.9177	0	0	0	1	1	0
peak.9178	3	2	2	1	3	2
peak.9179	3	0	3	0	1	0
peak.918	2	0	2	0	0	0
peak.9180	0	2	1	0	1	1
peak.9181	2	0	1	0	0	1
peak.9182	1	0	1	0	1	0
peak.9183	3	0	3	0	1	1
peak.9184	1	0	1	1	0	0
peak.9185	3	1	3	0	1	1
peak.9186	1	0	1	0	0	0
peak.9187	0	0	0	0	0	2
peak.9188	3	3	3	0	1	2
peak.9189	1	0	1	0	1	0
peak.919	3	2	2	0	1	1
peak.9190	2	0	2	0	0	0
peak.9191	3	1	2	0	0	1
peak.9192	3	0	1	0	0	0
peak.9193	0	1	0	1	2	2
peak.9194	2	0	2	0	1	2
peak.9195	1	1	1	0	2	1
peak.9196	2	1	1	0	0	0
peak.9197	4	1	3	0	0	3
peak.9198	1	0	1	0	4	0
peak.9199	1	0	1	0	0	0
peak.92	1	0	1	0	2	0
peak.920	2	0	2	0	0	0
peak.9200	0	0	0	0	1	0
peak.9201	2	0	1	0	1	1
peak.9202	2	0	2	0	0	0
peak.9203	3	1	3	0	0	0
peak.9204	2	1	2	1	0	2
peak.9205	1	2	1	2	0	0
peak.9206	2	2	1	1	2	0
peak.9207	2	0	2	0	4	1
peak.9208	2	2	2	0	2	0
peak.9209	2	2	1	0	1	2
peak.921	3	1	4	0	2	2
peak.9210	0	0	0	0	2	0
peak.9211	1	0	1	0	1	3
peak.9212	3	0	3	0	1	0
peak.9213	1	0	1	0	1	0
peak.9214	1	0	2	0	1	0
peak.9215	3	0	3	0	0	3
peak.9216	2	0	2	0	0	0
peak.9217	1	0	1	0	0	0
peak.9218	5	0	3	0	0	0
peak.9219	1	0	0	0	0	0
peak.922	0	1	1	0	2	2
peak.9220	3	0	0	0	0	0
peak.9221	0	2	1	0	1	0
peak.9222	0	0	0	0	0	0
peak.9223	0	0	0	0	1	0
peak.9224	1	0	1	0	0	0
peak.9225	1	0	1	0	1	1
peak.9226	2	1	2	2	3	0
peak.9227	2	0	3	0	1	1
peak.9228	2	3	2	0	1	2
peak.9229	3	0	2	0	1	0
peak.923	4	0	4	0	1	1
peak.9230	3	0	0	0	0	1
peak.9231	1	0	1	0	0	0
peak.9232	1	0	2	0	3	0
peak.9233	1	0	1	0	0	0
peak.9234	1	0	1	0	0	0
peak.9235	3	0	1	0	0	0
peak.9236	1	2	1	0	2	0
peak.9237	1	2	1	0	1	1
peak.9238	2	0	2	0	1	0
peak.9239	3	2	1	1	1	2
peak.924	3	1	3	0	1	0
peak.9240	1	0	1	0	0	0
peak.9241	3	0	1	0	0	1
peak.9242	1	1	1	0	0	0
peak.9243	3	1	1	0	0	1
peak.9244	1	2	2	0	2	1
peak.9245	1	2	1	1	1	0
peak.9246	2	2	4	0	2	2
peak.9247	2	4	2	0	1	0
peak.9248	0	0	0	0	0	0
peak.9249	1	0	1	0	2	2
peak.925	3	1	2	0	2	0
peak.9250	3	0	3	0	1	0
peak.9251	0	0	0	2	0	0
peak.9252	0	0	0	1	0	0
peak.9253	3	0	4	1	0	1
peak.9254	2	0	2	0	1	0
peak.9255	0	0	0	4	1	2
peak.9256	1	1	2	0	1	0
